FEDNUM,riding_name,con,lib,ndp,grn,blc,oth,elected,check_sum
10005,Long Range Mountains,12.199999999999999,73.900000000000006,11.300000000000001,2.7000000000000002,,,lib,100.10000000000001
10006,St. John's East,6.5,46.799999999999997,45.299999999999997,1.1000000000000001,,0.29999999999999999,lib,100.0
10007,St. John's South--Mount Pearl,4.5,57.899999999999999,36.799999999999997,0.80000000000000004,,,lib,100.0
35096,Scarborough North,27.399999999999999,48.200000000000003,22.100000000000001,1.5,,0.80000000000000004,lib,100.0
35097,Scarborough--Rouge Park,27.300000000000001,60.100000000000001,10.4,2.2000000000000002,,,lib,100.0
35098,Scarborough Southwest,21.300000000000001,52.5,23.699999999999999,2.6000000000000001,,,lib,100.09999999999999
35099,Simcoe--Grey,46.600000000000001,38.5,9.5999999999999996,4.4000000000000004,,0.80000000000000004,con,99.900000000000006
35100,Simcoe North,43.5,39.799999999999997,10.6,4.4000000000000004,,1.7000000000000002,con,100.0
35101,Spadina--Fort York,15.699999999999999,54.5,27.399999999999999,2.1000000000000001,,0.30000000000000004,lib,100.0
35102,Stormont--Dundas--South Glengarry,51.0,38.600000000000001,8.1999999999999993,2.2000000000000002,,,con,100.0
35103,Sudbury,21.100000000000001,47.399999999999999,27.800000000000001,3.0,,0.69999999999999996,lib,100.0
35104,Thornhill,58.600000000000001,33.700000000000003,5.2000000000000002,1.2,,1.4000000000000001,con,100.10000000000001
35105,Thunder Bay--Rainy River,21.100000000000001,44.100000000000001,29.600000000000001,5.2000000000000002,,,lib,100.0
35106,Thunder Bay--Superior North,17.5,44.899999999999999,23.199999999999999,13.800000000000001,,0.59999999999999998,lib,100.0
35035,Hamilton Centre,14.4,33.399999999999999,45.600000000000001,4.5,,2.1000000000000001,ndp,100.0
35108,Toronto Centre,12.199999999999999,57.899999999999999,26.600000000000001,2.6000000000000001,,0.80000000000000004,lib,100.10000000000001
35109,Toronto--Danforth,9.9000000000000004,42.299999999999997,40.0,4.9000000000000004,,2.8999999999999999,lib,100.0
35110,University--Rosedale,17.5,49.799999999999997,28.600000000000001,2.8999999999999999,,1.1000000000000001,lib,99.900000000000006
35111,Vaughan--Woodbridge,43.600000000000001,48.899999999999999,4.5999999999999996,1.3,,1.5,lib,99.900000000000006
35112,Waterloo,32.399999999999999,49.600000000000001,14.9,2.8999999999999999,,0.20000000000000001,lib,100.0
35113,Wellington--Halton Hills,50.799999999999997,36.5,8.4000000000000004,4.0,,0.29999999999999999,con,100.0
35114,Whitby,42.100000000000001,44.899999999999999,10.4,2.2000000000000002,,0.5,lib,100.09999999999999
35115,Willowdale,37.100000000000001,53.200000000000003,7.0,2.2000000000000002,,0.5,lib,100.0
35116,Windsor--Tecumseh,27.5,26.600000000000001,43.5,2.0,,0.5,ndp,100.09999999999999
35117,Windsor West,20.800000000000001,25.5,51.100000000000001,2.2999999999999998,,0.29999999999999999,ndp,100.0
35118,York Centre,44.0,46.799999999999997,7.2999999999999998,1.8,,,lib,99.899999999999991
35119,York--Simcoe,50.200000000000003,37.799999999999997,8.9000000000000004,3.1000000000000001,,,con,100.0
35120,York South--Weston,19.199999999999999,46.100000000000001,30.300000000000001,2.0,,2.3999999999999999,lib,100.0
35121,Humber River--Black Creek,20.199999999999999,67.0,10.6,1.6000000000000001,,0.59999999999999998,lib,99.999999999999986
48026,Lethbridge,56.799999999999997,18.5,20.5,2.6000000000000001,,1.7000000000000002,con,100.09999999999999
48003,Bow River,77.400000000000006,13.699999999999999,5.2000000000000002,1.8,,1.8999999999999999,con,100.0
59018,Nanaimo--Ladysmith,23.300000000000001,23.699999999999999,33.100000000000001,19.699999999999999,,0.20000000000000001,ndp,99.999999999999986
48025,Lakeland,73.599999999999994,13.699999999999999,9.1999999999999993,2.2999999999999998,,1.1000000000000001,con,99.899999999999991
59019,New Westminster--Burnaby,19.800000000000001,28.800000000000001,43.5,4.9000000000000004,,3.0,ndp,100.0
35041,Kanata--Carleton,39.200000000000003,51.299999999999997,6.7999999999999998,2.7000000000000002,,,lib,100.0
35068,Niagara West,48.700000000000003,32.899999999999999,11.4,3.0,,4.0,con,100.0
35042,Kenora,28.5,35.5,33.799999999999997,1.6000000000000001,,0.5,lib,99.900000000000006
35043,King--Vaughan,44.200000000000003,47.399999999999999,6.5,1.8999999999999999,,,lib,100.0
48014,Edmonton Centre,34.899999999999999,37.200000000000003,24.5,2.6000000000000001,,0.80000000000000004,lib,100.0
35044,Kingston and the Islands,22.699999999999999,55.399999999999999,17.0,4.5,,0.5,lib,100.10000000000001
48015,Edmonton Griesbach,39.899999999999999,21.699999999999999,34.0,2.2999999999999998,,2.0,con,99.900000000000006
35045,Kitchener Centre,30.0,48.5,16.699999999999999,3.6000000000000001,,1.2,lib,100.0
35046,Kitchener--Conestoga,43.399999999999999,42.600000000000001,9.8000000000000007,2.7999999999999998,,1.3999999999999999,con,100.0
59001,Abbotsford,48.200000000000003,32.899999999999999,13.699999999999999,5.0,,0.20000000000000001,con,100.0
35047,Kitchener South--Hespeler,36.399999999999999,41.899999999999999,15.699999999999999,3.7000000000000002,,2.3999999999999999,lib,100.09999999999999
35048,Lambton--Kent--Middlesex,50.200000000000003,29.5,17.0,3.2999999999999998,,,con,100.0
35049,Lanark--Frontenac--Kingston,47.899999999999999,33.799999999999997,14.1,3.5,,0.69999999999999996,con,100.0
35065,Newmarket--Aurora,42.600000000000001,45.200000000000003,8.5,2.3999999999999999,,1.3,lib,100.0
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,47.399999999999999,40.600000000000001,8.4000000000000004,3.7000000000000002,,,con,100.09999999999999
48001,Banff--Airdrie,63.399999999999999,26.100000000000001,6.7999999999999998,3.7999999999999998,,,con,100.09999999999999
48002,Battle River--Crowfoot,81.0,9.3000000000000007,6.5,3.2000000000000002,,,con,100.0
35051,London--Fanshawe,27.199999999999999,31.300000000000001,37.899999999999999,2.8999999999999999,,0.59999999999999998,ndp,99.900000000000006
48004,Calgary Centre,45.200000000000003,46.700000000000003,5.5999999999999996,2.2000000000000002,,0.40000000000000002,lib,100.10000000000001
48005,Calgary Confederation,45.5,43.600000000000001,7.2000000000000002,3.3999999999999999,,0.29999999999999999,con,100.0
48006,Calgary Forest Lawn,48.0,36.0,9.8000000000000007,3.0,,3.2999999999999998,con,100.09999999999999
48007,Calgary Heritage,63.799999999999997,25.899999999999999,7.2999999999999998,2.2000000000000002,,0.80000000000000004,con,100.0
48008,Calgary Midnapore,66.5,22.600000000000001,8.0,2.7000000000000002,,0.20000000000000001,con,100.0
48009,Calgary Nose Hill,60.0,26.899999999999999,8.9000000000000004,2.5,,1.6000000000000001,con,99.900000000000006
48010,Calgary Rocky Ridge,60.399999999999999,31.699999999999999,5.7999999999999998,2.1000000000000001,,,con,100.0
48011,Calgary Shepard,65.900000000000006,24.699999999999999,6.7999999999999998,2.6000000000000001,,,con,100.0
48012,Calgary Signal Hill,60.600000000000001,30.600000000000001,5.0,2.5,,1.4000000000000001,con,100.09999999999999
48013,Calgary Skyview,39.700000000000003,45.899999999999999,8.0,1.8999999999999999,,4.4000000000000004,lib,99.900000000000006
35018,Davenport,10.6,44.299999999999997,41.399999999999999,3.1000000000000001,,0.69999999999999996,lib,100.09999999999999
35053,London West,35.299999999999997,45.799999999999997,14.800000000000001,2.7999999999999998,,1.2000000000000002,lib,99.899999999999991
48016,Edmonton Manning,45.399999999999999,27.600000000000001,23.399999999999999,2.2999999999999998,,1.4000000000000001,con,100.09999999999999
48017,Edmonton Mill Woods,41.100000000000001,41.200000000000003,12.800000000000001,2.2000000000000002,,2.7000000000000002,lib,100.0
48018,Edmonton Riverbend,49.899999999999999,30.199999999999999,17.0,2.2000000000000002,,0.69999999999999996,con,100.0
48019,Edmonton Strathcona,31.300000000000001,20.699999999999999,44.0,2.2999999999999998,,1.7999999999999998,ndp,100.09999999999999
48020,Edmonton West,49.299999999999997,34.899999999999999,13.0,1.8999999999999999,,0.80000000000000004,con,99.899999999999991
48021,Edmonton--Wetaskiwin,65.700000000000003,21.399999999999999,9.6999999999999993,2.2999999999999998,,0.80000000000000004,con,99.900000000000006
48022,Foothills,75.700000000000003,13.4,6.4000000000000004,3.2999999999999998,,1.2999999999999998,con,100.09999999999999
47001,Battlefords--Lloydminster,61.0,16.5,17.600000000000001,1.7,,3.2000000000000002,con,100.0
48024,Grande Prairie--Mackenzie,73.0,14.6,8.0999999999999996,3.1000000000000001,,1.2,con,100.0
35066,Niagara Centre,29.699999999999999,35.700000000000003,31.399999999999999,2.3999999999999999,,0.69999999999999996,lib,99.900000000000006
47002,Cypress Hills--Grasslands,69.200000000000003,14.9,13.199999999999999,2.7000000000000002,,,con,100.0
47003,Desnethé--Missinippi--Churchill River,30.199999999999999,33.899999999999999,34.100000000000001,1.8,,,ndp,100.0
47004,Carlton Trail--Eagle Creek,64.700000000000003,14.4,18.699999999999999,2.2000000000000002,,,con,100.0
47005,Moose Jaw--Lake Centre--Lanigan,55.5,18.0,23.800000000000001,2.2999999999999998,,0.5,con,100.09999999999999
47006,Prince Albert,49.799999999999997,19.800000000000001,28.5,1.8999999999999999,,,con,100.0
47007,Regina--Lewvan,34.899999999999999,27.5,35.200000000000003,1.8,,0.59999999999999998,ndp,100.0
47008,Regina--Qu'Appelle,44.799999999999997,23.0,29.899999999999999,2.2999999999999998,,,con,100.0
47009,Regina--Wascana,30.199999999999999,55.200000000000003,12.5,2.1000000000000001,,,lib,100.00000000000001
47010,Saskatoon--Grasswood,41.600000000000001,26.399999999999999,30.199999999999999,1.8,,,con,100.0
47011,Saskatoon--University,41.5,25.199999999999999,31.5,1.5,,0.20000000000000001,con,99.900000000000006
47012,Saskatoon West,32.799999999999997,24.600000000000001,39.5,1.8,,1.2999999999999998,ndp,100.0
47013,Souris--Moose Mountain,70.099999999999994,13.5,13.699999999999999,2.6000000000000001,,,con,99.899999999999991
47014,Yorkton--Melville,59.200000000000003,17.800000000000001,20.199999999999999,2.7999999999999998,,,con,100.0
48028,Peace River--Westlock,69.200000000000003,13.0,14.4,2.5,,0.90000000000000002,con,100.0
48029,Red Deer--Mountain View,74.299999999999997,13.4,8.4000000000000004,2.6000000000000001,,1.2,con,99.900000000000006
46001,Brandon--Souris,50.200000000000003,37.299999999999997,6.4000000000000004,6.0999999999999996,,,con,100.0
46002,Charleswood--St. James--Assiniboia--Headingley,39.200000000000003,51.899999999999999,6.0,2.8999999999999999,,,lib,100.0
46003,Churchill--Keewatinook Aski,9.8000000000000007,41.299999999999997,46.299999999999997,1.8,,0.80000000000000004,ndp,99.999999999999986
46004,Dauphin--Swan River--Neepawa,46.399999999999999,29.399999999999999,12.300000000000001,3.7999999999999998,,8.0999999999999996,con,100.0
46005,Elmwood--Transcona,34.100000000000001,29.199999999999999,34.299999999999997,2.3999999999999999,,,ndp,100.0
46006,Kildonan--St. Paul,39.899999999999999,42.600000000000001,14.300000000000001,1.8,,1.4000000000000001,lib,100.0
35067,Niagara Falls,42.100000000000001,34.5,20.899999999999999,2.5,,,con,100.0
46008,Provencher,55.799999999999997,34.399999999999999,5.9000000000000004,3.8999999999999999,,,con,100.0
46009,Saint Boniface--Saint Vital,28.699999999999999,58.399999999999999,10.6,2.2999999999999998,,,lib,100.0
46010,Selkirk--Interlake--Eastman,51.899999999999999,31.399999999999999,11.4,3.5,,1.8,con,100.0
46011,Winnipeg Centre,12.4,54.5,28.0,4.0999999999999996,,1.1000000000000001,lib,100.10000000000001
46012,Winnipeg North,15.300000000000001,68.900000000000006,13.4,2.3999999999999999,,,lib,100.00000000000001
46013,Winnipeg South,34.799999999999997,58.299999999999997,4.9000000000000004,2.0,,,lib,100.0
46014,Winnipeg South Centre,27.899999999999999,59.700000000000003,8.8000000000000007,3.6000000000000001,,,lib,100.0
24001,Abitibi--Baie-James--Nunavik--Eeyou,9.3000000000000007,32.100000000000001,37.0,2.2999999999999998,18.5,0.80000000000000004,ndp,99.999999999999986
24002,Abitibi--Témiscamingue,6.7999999999999998,29.399999999999999,41.5,1.8,19.600000000000001,0.90000000000000002,ndp,99.999999999999986
24003,Ahuntsic-Cartierville,7.4000000000000004,46.600000000000001,30.0,2.1000000000000001,13.4,0.5,lib,100.00000000000001
24004,Alfred-Pellan,11.300000000000001,44.5,24.0,2.0,17.899999999999999,0.40000000000000002,lib,100.10000000000001
24005,Argenteuil--La Petite-Nation,11.1,43.0,24.800000000000001,2.2000000000000002,18.899999999999999,,lib,100.0
24006,Avignon--La Mitis--Matane--Matapédia,6.0999999999999996,39.600000000000001,20.100000000000001,1.0,21.100000000000001,12.1,lib,100.0
24007,Beauce,58.799999999999997,22.399999999999999,9.6999999999999993,1.7,7.4000000000000004,,con,100.0
24008,Beauport--Limoilou,30.600000000000001,25.399999999999999,25.5,2.3999999999999999,14.800000000000001,1.3,con,100.0
24009,Bécancour--Nicolet--Saurel,11.5,24.300000000000001,22.0,2.2999999999999998,40.0,,blc,100.09999999999999
24010,Bellechasse--Les Etchemins--Lévis,50.799999999999997,20.600000000000001,13.6,3.5,11.5,,con,100.0
24011,Beloeil--Chambly,9.3000000000000007,29.300000000000001,31.199999999999999,2.2999999999999998,27.600000000000001,0.40000000000000002,ndp,100.10000000000001
24012,Berthier--Maskinongé,10.199999999999999,20.300000000000001,42.200000000000003,1.6000000000000001,25.699999999999999,,ndp,100.00000000000001
24013,Thérèse-De Blainville,12.4,32.399999999999999,24.899999999999999,2.6000000000000001,26.899999999999999,0.80000000000000004,lib,100.0
24014,Pierre-Boucher--Les Patriotes--Verchères,10.199999999999999,28.300000000000001,24.300000000000001,8.5,28.600000000000001,,blc,99.899999999999991
24015,Bourassa,9.1999999999999993,54.100000000000001,14.9,2.2000000000000002,17.199999999999999,2.5,lib,100.10000000000001
24016,Brome--Missisquoi,11.4,43.799999999999997,24.600000000000001,2.2999999999999998,17.399999999999999,0.29999999999999999,lib,99.800000000000011
24017,Brossard--Saint-Lambert,12.6,50.299999999999997,24.600000000000001,1.8999999999999999,10.6,,lib,99.999999999999986
24018,Rimouski-Neigette--Témiscouata--Les Basques,7.5,28.100000000000001,43.0,1.5,19.300000000000001,0.59999999999999998,ndp,100.0
24019,Charlesbourg--Haute-Saint-Charles,42.200000000000003,23.199999999999999,20.0,2.2000000000000002,12.4,,con,100.0
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,33.600000000000001,26.800000000000001,18.399999999999999,1.7,19.100000000000001,0.40000000000000002,con,100.0
24021,Châteauguay--Lacolle,11.199999999999999,39.100000000000001,23.100000000000001,2.0,24.399999999999999,0.29999999999999999,lib,100.10000000000001
24022,Chicoutimi--Le Fjord,16.399999999999999,31.100000000000001,29.899999999999999,2.1000000000000001,20.5,,lib,100.0
24023,Compton--Stanstead,12.5,36.799999999999997,27.399999999999999,1.8999999999999999,20.699999999999999,0.59999999999999998,lib,99.899999999999991
24024,Dorval--Lachine--LaSalle,10.699999999999999,53.100000000000001,24.199999999999999,2.2000000000000002,9.4000000000000004,0.40000000000000002,lib,100.00000000000001
24025,Drummond,17.699999999999999,26.5,30.5,2.3999999999999999,22.800000000000001,,ndp,99.900000000000006
24026,Gaspésie--Les Îles-de-la-Madeleine,6.0999999999999996,38.700000000000003,32.5,1.0,20.899999999999999,0.80000000000000004,lib,100.0
24027,Gatineau,8.0999999999999996,53.899999999999999,26.5,1.6000000000000001,9.4000000000000004,0.5,lib,100.0
24028,Hochelaga,6.9000000000000004,29.899999999999999,30.800000000000001,3.2000000000000002,27.800000000000001,1.3999999999999999,ndp,100.0
24029,Honoré-Mercier,12.0,56.600000000000001,16.300000000000001,1.6000000000000001,12.9,0.60000000000000009,lib,100.00000000000001
24030,Hull--Aylmer,7.7000000000000002,51.5,31.399999999999999,1.8999999999999999,6.5,1.0,lib,100.0
24031,Joliette,10.0,28.199999999999999,25.800000000000001,2.3999999999999999,33.200000000000003,0.40000000000000002,blc,100.0
24032,Jonquière,16.899999999999999,28.399999999999999,29.199999999999999,1.3999999999999999,23.300000000000001,0.80000000000000004,ndp,100.0
24033,La Pointe-de-l'Île,8.0,28.600000000000001,26.699999999999999,2.0,33.600000000000001,1.0999999999999999,blc,100.0
24034,La Prairie,11.9,36.5,22.899999999999999,2.1000000000000001,26.199999999999999,0.40000000000000002,lib,100.0
24035,Lac-Saint-Jean,33.299999999999997,18.300000000000001,28.5,1.5,18.399999999999999,,con,99.999999999999986
24036,Lac-Saint-Louis,17.300000000000001,63.600000000000001,13.5,3.0,2.7000000000000002,,lib,100.09999999999999
24037,LaSalle--Émard--Verdun,6.9000000000000004,44.0,28.899999999999999,3.2000000000000002,17.0,,lib,100.0
24038,Laurentides--Labelle,9.8000000000000007,32.100000000000001,26.300000000000001,2.0,29.800000000000001,,lib,100.0
24039,Laurier--Sainte-Marie,4.2999999999999998,24.399999999999999,37.799999999999997,3.5,28.300000000000001,1.8,ndp,100.09999999999999
24040,Laval--Les Îles,18.100000000000001,47.700000000000003,19.800000000000001,1.7,12.4,0.29999999999999999,lib,100.0
24041,Longueuil--Charles-LeMoyne,9.5999999999999996,34.899999999999999,23.699999999999999,2.8999999999999999,27.899999999999999,0.89999999999999991,lib,99.899999999999977
24042,Lévis--Lotbinière,50.200000000000003,21.600000000000001,14.699999999999999,1.8,11.4,0.20000000000000001,con,99.900000000000006
24043,Longueuil--Saint-Hubert,8.6999999999999993,30.0,31.199999999999999,2.5,27.300000000000001,0.29999999999999999,ndp,100.0
24044,Louis-Hébert,27.199999999999999,34.799999999999997,20.800000000000001,2.6000000000000001,14.4,0.20000000000000001,lib,100.00000000000001
24045,Louis-Saint-Laurent,50.5,21.100000000000001,16.0,2.2000000000000002,10.199999999999999,,con,100.0
24046,Manicouagan,10.199999999999999,29.399999999999999,17.5,1.6000000000000001,41.200000000000003,,blc,99.900000000000006
24047,Mégantic--L'Érable,35.399999999999999,28.100000000000001,21.899999999999999,2.2000000000000002,12.300000000000001,,con,99.900000000000006
24048,Mirabel,10.300000000000001,26.100000000000001,30.0,2.2000000000000002,31.399999999999999,,blc,99.999999999999986
24049,Montarville,10.9,32.5,24.699999999999999,2.3999999999999999,28.399999999999999,1.1000000000000001,lib,100.0
24050,Montcalm,9.5999999999999996,27.399999999999999,23.5,1.8,36.600000000000001,1.2,blc,100.09999999999999
24051,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,29.0,28.5,24.199999999999999,1.7,16.100000000000001,0.59999999999999998,con,100.09999999999999
24052,Mount Royal,37.799999999999997,50.399999999999999,8.0999999999999996,1.6000000000000001,1.8999999999999999,0.29999999999999999,lib,100.09999999999999
24053,Notre-Dame-de-Grâce--Westmount,14.1,57.700000000000003,21.800000000000001,3.1000000000000001,2.7000000000000002,0.69999999999999996,lib,100.10000000000001
24054,Outremont,9.6999999999999993,33.700000000000003,43.899999999999999,3.6000000000000001,8.1999999999999993,0.90000000000000002,ndp,100.0
24055,Papineau,4.7000000000000002,51.799999999999997,26.100000000000001,2.7999999999999998,12.199999999999999,2.3999999999999999,lib,100.0
24056,Pierrefonds--Dollard,20.0,58.600000000000001,16.399999999999999,1.5,3.5,,lib,100.0
24057,Pontiac,13.9,54.5,22.5,1.7,6.9000000000000004,0.40000000000000002,lib,99.900000000000006
24058,Portneuf--Jacques-Cartier,43.899999999999999,21.5,22.0,1.8,10.699999999999999,,con,99.900000000000006
24059,Québec,22.199999999999999,28.800000000000001,26.800000000000001,2.8999999999999999,18.800000000000001,0.5,lib,100.0
24060,Repentigny,10.800000000000001,27.300000000000001,23.300000000000001,1.8999999999999999,34.700000000000003,2.0,blc,100.0
24061,Richmond--Arthabaska,31.600000000000001,24.699999999999999,24.100000000000001,1.7,17.199999999999999,0.69999999999999996,con,100.0
24062,Rivière-des-Mille-Îles,10.5,32.399999999999999,29.5,1.8999999999999999,25.399999999999999,0.29999999999999999,lib,100.0
24063,Rivière-du-Nord,8.5,26.300000000000001,30.100000000000001,2.5,32.0,0.5,blc,99.900000000000006
